DataGarrison Station - ID 8388608
Time zone: UTC -420 minutes
Date_Time	Pressure_20290338_mbar	Temperature_20339014_°C	RH_20339014_%	Wind Speed_20339187_km/hr	Gust Speed_20339187_km/hr	Wind Direction_20339187_°	SW-IN_SDI_0_0_W/m^2	SW-OUT_SDI_0_1_W/m^2	LW-IN_SDI_0_2_W/m^2	LW-OUT_SDI_0_3_W/m^2	
11/24/24 14:00:00	807.850	-1.785	44.400	4.911	14.033	244.282	88.570	127.640	216.340	275.710
11/24/24 15:00:00	807.350	-2.566	44.400	4.210	13.331	110.910	49.970	69.140	216.880	276.250
11/24/24 16:00:00	807.450	-1.958	43.600	8.420	18.242	266.745	14.930	27.590	220.750	275.010
11/24/24 17:00:00	806.950	0.632	35.700	8.420	32.977	161.451	3.410	9.690	246.760	290.640
11/24/24 18:00:00	806.750	0.218	36.300	9.121	38.590	178.298	-3.370	-0.050	217.970	282.870
11/24/24 19:00:00	806.050	1.044	35.200	11.226	35.783	185.318	-3.320	-0.340	265.190	293.660
11/24/24 20:00:00	805.750	1.153	33.200	18.242	42.098	195.145	-4.630	-1.290	255.060	291.810
11/24/24 21:00:00	805.450	1.099	33.300	14.033	36.485	186.722	-3.990	-1.180	265.880	291.540
11/24/24 22:00:00	805.150	0.742	36.200	9.121	26.662	171.278	-3.770	-1.240	266.250	293.750
11/24/24 23:00:00	804.550	0.989	33.600	16.138	36.485	188.125	-3.610	-1.210	264.580	295.140
11/25/24 00:00:00	804.150	-0.004	35.800	28.767	65.953	171.278	-2.040	-2.190	263.930	294.480
11/25/24 01:00:00	803.950	0.163	33.400	44.905	70.163	169.875	-6.690	-0.820	217.000	291.450
11/25/24 02:00:00	803.050	-0.451	32.200	44.203	69.462	174.086	-6.510	-0.700	213.540	290.060
11/25/24 03:00:00	802.650	-1.242	32.300	48.413	73.671	185.318	-5.010	-0.480	240.380	289.340
11/25/24 04:00:00	802.450	-1.413	31.400	46.308	78.583	178.298	-4.140	-0.130	252.920	289.390
11/25/24 05:00:00	801.950	-1.613	31.200	38.590	68.058	178.298	-7.420	-1.180	211.980	283.720
11/25/24 06:00:00	800.950	-1.756	29.700	33.678	71.567	188.125	-7.420	-0.450	205.500	283.930
11/25/24 07:00:00	801.050	-3.627	35.300	31.573	56.131	207.780	-7.550	-0.700	198.940	278.080
11/25/24 08:00:00	800.950	-3.836	36.200	29.469	46.308	206.376	-6.470	-0.630	197.270	275.480
11/25/24 09:00:00	800.450	-3.657	37.900	25.259	60.340	195.145	-6.310	-0.610	196.230	276.570
11/25/24 10:00:00	800.250	-4.499	41.500	24.557	44.905	199.357	-6.510	1.280	195.640	276.430
11/25/24 11:00:00	800.350	-5.049	43.900	28.767	58.937	196.549	-1.950	5.400	192.240	272.050
11/25/24 12:00:00	800.350	-7.058	53.300	25.259	44.203	210.588	8.680	18.740	191.390	270.250
11/25/24 13:00:00	800.550	-8.198	60.000	32.977	51.219	210.588	24.850	33.650	209.460	271.330
11/25/24 14:00:00	800.650	-8.165	60.900	29.469	52.622	206.376	50.850	57.270	239.990	275.180
11/25/24 15:00:00	801.050	-8.033	60.700	27.364	46.308	211.992	36.190	43.160	212.810	272.230
11/25/24 16:00:00	800.850	-8.132	60.500	28.065	44.905	200.761	15.150	24.460	194.730	268.980
11/25/24 17:00:00	801.050	-8.033	61.700	25.960	40.695	204.973	0.970	6.710	215.090	270.000
11/25/24 18:00:00	801.550	-8.066	63.500	25.259	42.098	221.820	-2.190	-0.080	249.030	273.900
11/25/24 19:00:00	801.950	-7.968	64.100	21.751	37.187	214.800	-1.460	-0.070	256.480	275.320
11/25/24 20:00:00	802.350	-9.235	70.800	14.033	29.469	221.820	-5.120	-0.150	215.720	262.950
11/25/24 21:00:00	802.650	-9.747	72.800	4.911	16.839	231.647	-5.650	-0.220	208.800	260.810
11/25/24 22:00:00	802.950	-9.782	71.400	7.016	28.767	176.894	-4.580	-0.060	200.780	257.700
11/25/24 23:00:00	803.250	-9.885	70.200	4.911	16.839	164.259	-5.670	-0.430	182.550	252.630
11/26/24 00:00:00	803.350	-9.782	64.800	9.823	25.960	216.204	-5.090	0.630	181.420	252.800
11/26/24 01:00:00	803.550	-10.827	67.500	12.629	30.170	197.953	-4.980	0.210	180.260	248.280
11/26/24 02:00:00	803.550	-10.581	62.900	8.420	21.049	224.627	-6.910	-0.730	178.870	248.950
11/26/24 03:00:00	803.350	-11.397	62.600	14.734	22.452	217.608	-6.450	-0.370	177.530	251.800
11/26/24 04:00:00	803.650	-11.076	63.900	12.629	23.856	219.012	-5.520	-0.140	179.840	250.750
11/26/24 05:00:00	803.750	-11.183	64.700	6.315	14.734	220.416	-5.360	-0.440	186.610	249.100
11/26/24 06:00:00	803.550	-10.934	64.700	5.613	16.138	211.992	-3.700	-0.220	207.060	254.630
11/26/24 07:00:00	803.550	-10.722	65.200	9.121	17.541	216.204	-1.130	0.480	246.340	262.050
11/26/24 08:00:00	803.650	-11.397	70.300	5.613	14.734	234.455	-1.090	-0.080	250.860	263.590
11/26/24 09:00:00	803.750	-11.758	75.200	2.105	8.420	290.612	-1.420	-0.220	251.330	263.090
11/26/24 10:00:00	803.650	-12.086	86.300	2.807	9.823	313.075	-0.490	0.070	256.000	263.960
11/26/24 11:00:00	803.950	-11.903	86.700	3.508	8.420	248.494	2.550	5.250	246.870	263.570
11/26/24 12:00:00	804.250	-11.940	89.200	5.613	9.823	299.035	20.090	26.840	251.320	265.220
11/26/24 13:00:00	804.250	-12.380	85.800	7.016	14.033	282.188	33.050	45.440	215.010	259.020
11/26/24 14:00:00	804.650	-11.613	85.000	7.718	16.839	204.973	74.800	102.040	229.480	264.160
11/26/24 15:00:00	804.250	-11.903	82.200	9.823	15.436	261.129	73.600	108.530	194.410	258.930
11/26/24 16:00:00	804.650	-11.940	86.200	7.718	16.839	287.804	39.050	48.740	221.180	260.610
11/26/24 17:00:00	804.650	-12.233	88.600	10.524	20.347	290.612	6.470	9.830	244.050	263.440
11/26/24 18:00:00	804.750	-12.196	88.200	9.823	18.242	299.035	-1.020	0.240	244.220	262.160
11/26/24 19:00:00	804.850	-12.306	90.100	9.823	19.646	310.267	-0.950	-0.110	249.350	263.200
11/26/24 20:00:00	805.050	-12.751	90.200	11.928	19.646	315.882	-0.530	0.060	256.820	262.480
11/26/24 21:00:00	804.950	-13.390	89.700	10.524	18.242	318.690	-1.200	0.060	255.460	260.050
11/26/24 22:00:00	804.950	-13.390	89.700	11.226	17.541	324.306	-0.550	0.080	256.940	260.410
11/26/24 23:00:00	805.150	-13.772	89.600	11.928	18.944	318.690	-0.660	-0.050	258.350	259.100
11/27/24 00:00:00	805.450	-14.120	89.500	13.331	18.944	334.133	-0.240	0.030	257.530	257.970
11/27/24 01:00:00	805.650	-14.353	89.400	12.629	21.751	331.325	-0.550	-0.100	256.250	256.790
11/27/24 02:00:00	805.850	-14.786	89.200	17.541	25.259	342.557	-0.290	0.030	254.470	255.160
11/27/24 03:00:00	806.350	-15.264	89.000	16.839	25.960	338.345	-0.130	0.080	253.090	253.510
11/27/24 04:00:00	806.650	-15.832	88.600	19.646	26.662	348.173	-1.110	-0.110	249.870	250.820
11/27/24 05:00:00	806.650	-16.326	88.300	18.242	28.767	341.153	-1.330	0.160	246.700	248.980
11/27/24 06:00:00	806.950	-16.955	87.800	17.541	29.469	342.557	-2.900	0.000	238.160	245.110
11/27/24 07:00:00	806.950	-17.295	87.800	15.436	21.751	342.557	-1.750	0.130	241.700	244.740
11/27/24 08:00:00	807.050	-17.338	87.600	9.121	16.138	329.922	-2.440	0.090	238.670	243.450
11/27/24 09:00:00	807.050	-17.597	87.400	9.121	14.033	341.153	-1.090	0.280	240.990	243.830
11/27/24 10:00:00	807.150	-17.338	87.600	7.016	11.928	338.345	-1.040	0.120	243.280	244.430
11/27/24 11:00:00	807.450	-17.553	87.700	5.613	9.121	327.114	2.590	4.380	243.540	244.410
11/27/24 12:00:00	807.150	-17.813	87.400	4.911	8.420	338.345	10.190	14.500	243.330	244.310
11/27/24 13:00:00	807.250	-17.727	87.400	3.508	7.016	336.941	14.370	21.510	244.570	245.420
11/27/24 14:00:00	807.050	-17.510	87.300	0.702	2.105	23.867	20.730	34.840	246.420	247.580
11/27/24 15:00:00	806.850	-18.967	86.400	1.403	2.807	321.498	7.820	19.060	238.270	239.670
11/27/24 16:00:00	806.450	-19.515	86.500	0.702	5.613	165.663	10.430	17.810	236.440	237.340
11/27/24 17:00:00	805.750	-18.518	86.800	2.807	7.016	207.780	-1.590	4.240	237.410	238.640
11/27/24 18:00:00	805.850	-19.886	85.700	0.702	3.508	231.647	-3.650	-0.010	231.910	233.090
11/27/24 19:00:00	806.150	-21.174	84.700	0.000	2.105	56.157	-5.980	-0.140	225.790	226.680
11/27/24 20:00:00	806.150	-20.690	85.400	0.702	2.807	168.471	-6.420	-0.180	227.410	228.050
11/27/24 21:00:00	805.950	-20.167	85.400	0.702	2.807	193.741	-1.420	0.330	229.100	229.940
11/27/24 22:00:00	805.850	-21.667	83.300	0.000	2.807	254.110	-5.780	-0.230	223.970	224.880
11/27/24 23:00:00	805.750	-21.816	83.600	0.000	3.508	129.161	-3.700	0.130	221.820	222.540
11/28/24 00:00:00	806.050	-22.678	83.400	0.702	3.508	303.247	-1.510	-0.050	224.230	224.550
11/28/24 01:00:00	806.150	-22.320	84.200	1.403	3.508	350.980	-3.280	-0.130	225.210	225.720
11/28/24 02:00:00	806.150	-23.198	83.500	0.000	0.000	348.173	-2.260	-0.030	222.750	222.890
11/28/24 03:00:00	806.450	-23.943	82.800	0.000	0.000	346.769	-4.300	-0.210	217.240	217.520
11/28/24 04:00:00	806.450	-23.568	83.300	0.000	0.000	8.424	-1.350	0.030	221.750	221.880
11/28/24 05:00:00	806.650	-23.997	83.300	0.000	0.000	9.827	-2.460	-0.030	220.040	220.250
11/28/24 06:00:00	806.650	-25.045	81.900	0.000	0.000	26.675	-2.520	-0.020	215.940	216.100
11/28/24 07:00:00	806.550	-23.943	82.800	0.000	0.702	306.055	-3.060	-0.030	219.440	219.610
11/28/24 08:00:00	806.550	-23.198	83.700	0.000	0.000	327.114	0.180	0.100	223.600	223.600
11/28/24 09:00:00	806.250	-22.168	84.500	0.000	0.702	286.400	-0.070	0.060	227.480	227.510
11/28/24 10:00:00	806.650	-22.016	84.800	6.315	13.331	282.188	0.040	0.100	228.020	228.050
11/28/24 11:00:00	806.750	-21.617	85.000	7.718	14.734	286.400	2.520	3.930	229.710	229.760
11/28/24 12:00:00	806.650	-21.419	85.200	9.121	16.839	286.400	15.660	19.710	231.460	231.620
11/28/24 13:00:00	807.050	-21.667	85.100	7.718	14.734	329.922	18.050	24.810	232.970	233.170
11/28/24 14:00:00	807.250	-21.816	85.200	5.613	9.121	338.345	23.900	32.240	233.030	233.310
11/28/24 15:00:00	806.950	-21.617	85.100	6.315	9.823	335.537	23.590	31.990	233.830	234.150
11/28/24 16:00:00	807.150	-22.016	84.900	6.315	9.823	331.325	12.780	17.140	230.910	230.770
11/28/24 17:00:00	807.750	-22.269	84.700	4.911	9.823	331.325	1.660	3.190	227.940	228.100
11/28/24 18:00:00	807.550	-22.575	84.600	5.613	9.121	350.980	-0.420	-0.020	226.170	226.230
11/28/24 19:00:00	807.550	-22.269	84.700	5.613	9.823	341.153	-0.090	0.060	227.070	227.150
11/28/24 20:00:00	807.850	-22.218	84.600	6.315	9.823	336.941	-0.530	-0.140	227.360	227.420
11/28/24 21:00:00	807.850	-23.041	84.200	7.016	9.823	341.153	-0.090	0.050	224.770	224.810
11/28/24 22:00:00	808.950	-23.568	83.900	5.613	8.420	334.133	-0.490	0.000	222.650	222.720
11/28/24 23:00:00	808.750	-22.729	84.400	7.016	10.524	320.094	-0.020	0.040	225.520	225.560
11/29/24 00:00:00	809.050	-23.093	84.200	7.016	11.928	328.518	-0.420	-0.050	223.960	224.030
11/29/24 01:00:00	808.750	-22.320	84.700	4.911	9.823	308.863	0.530	0.140	227.420	227.490
11/29/24 02:00:00	808.950	-23.145	84.200	5.613	8.420	342.557	-0.690	-0.080	223.990	224.030
11/29/24 03:00:00	809.250	-22.781	84.300	4.210	7.718	345.365	-0.070	0.040	224.960	225.030
11/29/24 04:00:00	808.550	-22.218	84.400	3.508	7.016	306.055	-0.910	-0.030	227.120	227.260
11/29/24 05:00:00	808.350	-23.093	84.200	3.508	7.016	350.980	-0.820	-0.010	223.390	223.490
11/29/24 06:00:00	808.750	-23.409	83.800	2.807	5.613	321.498	-0.550	0.130	222.440	222.640
11/29/24 07:00:00	808.450	-22.885	84.200	4.210	9.121	331.325	0.310	0.120	224.390	224.310
11/29/24 08:00:00	808.750	-22.885	84.000	3.508	8.420	318.690	0.530	0.230	224.280	224.260
11/29/24 09:00:00	808.450	-22.371	84.100	3.508	8.420	292.016	-4.160	-0.180	223.210	223.510
11/29/24 10:00:00	808.850	-23.356	83.600	4.210	9.121	345.365	-3.900	0.100	219.030	219.370
11/29/24 11:00:00	809.250	-23.356	83.400	4.210	10.524	308.863	0.330	3.700	221.820	222.120
11/29/24 12:00:00	808.950	-22.524	84.400	4.911	10.524	275.169	5.140	10.400	226.580	226.520
11/29/24 13:00:00	809.150	-22.575	84.200	4.911	10.524	266.745	6.310	15.090	226.370	226.260
11/29/24 14:00:00	808.250	-22.575	84.100	6.315	10.524	249.898	30.500	96.640	233.270	234.030
11/29/24 15:00:00	807.650	-21.469	85.100	7.718	10.524	234.455	16.170	37.300	233.750	233.650
11/29/24 16:00:00	807.750	-22.016	84.500	4.911	8.420	286.400	6.980	14.730	228.450	228.140
11/29/24 17:00:00	807.350	-21.667	85.000	4.911	7.016	266.745	3.500	6.240	229.240	228.520
11/29/24 18:00:00	807.450	-22.117	84.500	9.121	17.541	254.110	-2.460	1.000	217.400	226.310
11/29/24 19:00:00	807.150	-21.077	85.100	11.928	21.049	258.322	-2.750	0.770	183.090	229.210
11/29/24 20:00:00	807.450	-22.016	84.400	10.524	22.452	275.169	-3.880	0.190	154.530	224.760
11/29/24 21:00:00	807.350	-21.419	84.400	10.524	23.154	272.361	-3.940	0.280	147.620	226.140
11/29/24 22:00:00	807.050	-21.125	84.100	19.646	28.767	254.110	-2.330	1.070	147.580	225.270
11/29/24 23:00:00	806.550	-20.404	79.500	21.049	30.170	251.302	-3.150	0.290	147.670	220.190
11/30/24 00:00:00	806.850	-20.931	62.900	15.436	24.557	249.898	-5.290	0.830	146.320	217.300
11/30/24 01:00:00	806.050	-20.547	58.900	19.646	33.678	245.686	-4.610	1.080	146.630	220.350
11/30/24 02:00:00	805.950	-21.518	60.000	26.662	37.187	247.090	-4.190	0.480	145.990	217.800
11/30/24 03:00:00	805.850	-19.886	57.100	18.242	35.082	213.396	-7.750	-0.220	146.720	212.170
11/30/24 04:00:00	805.250	-20.309	51.900	5.613	21.751	165.663	-5.070	0.220	146.250	215.270
11/30/24 05:00:00	804.750	-19.793	51.600	10.524	27.364	204.973	-3.170	1.600	147.230	210.820
11/30/24 06:00:00	804.350	-19.654	43.800	12.629	26.662	211.992	-6.820	-0.710	146.580	212.240
11/30/24 07:00:00	803.950	-20.309	44.200	12.629	25.960	209.184	-6.450	-0.220	146.870	213.860
11/30/24 08:00:00	803.450	-20.026	41.600	9.121	23.856	209.184	-5.380	-0.130	147.350	216.450
11/30/24 09:00:00	802.950	-19.377	38.500	15.436	25.960	221.820	-4.890	0.290	148.070	218.220
11/30/24 10:00:00	802.850	-19.979	37.700	11.226	23.856	210.588	-5.630	0.730	147.930	217.640
11/30/24 11:00:00	803.350	-19.012	34.600	10.524	22.452	207.780	-3.190	5.410	148.640	213.510
11/30/24 12:00:00	802.650	-19.515	38.200	16.839	25.960	224.627	5.290	17.420	148.900	214.560
11/30/24 13:00:00	802.450	-18.787	33.900	7.718	23.856	213.396	21.000	35.630	155.860	216.850
11/30/24 14:00:00	802.050	-18.563	35.800	9.121	23.856	206.376	92.030	138.520	164.550	230.020
11/30/24 15:00:00	801.650	-18.120	35.900	14.033	23.856	221.820	9.590	24.430	153.980	222.050
11/30/24 16:00:00	801.650	-18.563	33.900	14.734	21.049	221.820	5.140	16.490	153.340	220.790
11/30/24 17:00:00	801.150	-18.474	33.200	4.911	20.347	181.106	0.200	5.380	153.290	211.210
11/30/24 18:00:00	800.850	-17.944	31.700	11.928	21.751	220.416	-5.470	-0.060	154.520	223.000
11/30/24 19:00:00	800.650	-18.120	31.400	8.420	21.049	211.992	-6.930	-0.570	154.590	217.610
11/30/24 20:00:00	800.550	-17.813	30.100	9.121	19.646	224.627	-6.800	-0.780	155.150	212.590
11/30/24 21:00:00	800.550	-19.561	38.100	4.210	14.033	289.208	-3.850	-0.240	153.310	211.990
11/30/24 22:00:00	800.350	-20.595	39.700	9.823	24.557	258.322	-5.400	-0.230	151.520	207.830
11/30/24 23:00:00	801.450	-21.370	42.000	5.613	11.928	321.498	-5.050	0.180	149.210	207.830
12/01/24 00:00:00	801.050	-22.937	46.000	4.911	11.226	290.612	-3.650	0.640	147.710	203.200
12/01/24 01:00:00	800.650	-21.816	43.600	5.613	13.331	233.051	-6.250	-0.850	150.470	207.110
12/01/24 02:00:00	800.350	-21.174	41.600	10.524	17.541	238.667	-3.500	0.830	169.460	218.090
12/01/24 03:00:00	799.650	-21.816	42.900	7.016	18.242	294.824	-2.080	-0.160	203.420	221.200
12/01/24 04:00:00	799.450	-20.690	42.000	1.403	7.718	336.941	0.660	-0.030	230.420	230.600
12/01/24 05:00:00	799.250	-20.835	49.900	4.911	11.226	294.824	0.400	0.090	232.340	233.510
12/01/24 06:00:00	798.750	-21.567	47.600	2.807	9.823	279.380	-2.210	-0.010	204.050	227.050
12/01/24 07:00:00	797.950	-19.103	41.500	3.508	14.734	155.835	-1.130	0.010	222.030	233.680
12/01/24 08:00:00	797.550	-18.340	38.800	7.016	14.033	119.333	-0.420	-0.410	237.370	239.210
12/01/24 09:00:00	797.750	-19.886	50.400	4.911	11.226	277.976	0.380	0.400	232.720	236.960
12/01/24 10:00:00	797.350	-18.252	47.900	4.911	11.928	210.588	-1.240	0.100	221.030	237.120
12/01/24 11:00:00	796.950	-17.813	66.600	1.403	7.016	172.682	-0.220	3.900	198.930	231.920
12/01/24 12:00:00	796.950	-18.164	72.300	2.807	9.823	158.643	14.460	21.820	215.140	235.350
12/01/24 13:00:00	796.750	-18.787	72.300	4.210	14.734	240.071	29.920	40.860	205.820	234.530
12/01/24 14:00:00	796.450	-17.040	72.700	2.807	10.524	204.973	35.480	48.320	210.900	240.160
12/01/24 15:00:00	796.450	-16.160	71.300	2.807	7.718	256.918	23.970	32.890	225.790	243.840
12/01/24 16:00:00	796.250	-16.202	72.100	2.105	7.718	268.149	15.370	22.150	222.440	244.970
