DataGarrison Station - ID 8388608
Time zone: UTC -420 minutes
Date_Time	Pressure_20290338_mbar	Temperature_20339014_°C	RH_20339014_%	Wind Speed_20339187_km/hr	Gust Speed_20339187_km/hr	Wind Direction_20339187_°	SW-IN_SDI_0_0_W/m^2	SW-OUT_SDI_0_1_W/m^2	LW-IN_SDI_0_2_W/m^2	LW-OUT_SDI_0_3_W/m^2	
08/08/23 16:00:00	805.750	8.742	79.100	7.718	16.138	224.627	159.470	37.440	333.880	398.660
08/08/23 17:00:00	805.550	8.070	79.400	4.210	9.823	268.149	145.230	32.600	332.340	394.220
08/08/23 18:00:00	805.750	6.813	82.700	4.210	17.541	349.576	93.360	19.590	353.850	380.110
08/08/23 19:00:00	805.750	5.539	90.500	4.911	14.033	331.325	76.570	15.820	337.200	371.970
08/08/23 20:00:00	805.750	5.821	85.600	3.508	11.226	341.153	91.540	20.700	330.650	371.290
08/08/23 21:00:00	805.650	5.360	85.700	4.911	12.629	339.749	25.010	6.850	305.160	359.070
08/08/23 22:00:00	805.150	4.558	84.700	4.210	9.823	9.827	5.450	2.870	280.950	348.010
08/08/23 23:00:00	804.850	4.037	86.300	4.911	14.033	7.020	-6.560	0.820	251.540	337.030
08/09/23 00:00:00	804.950	4.324	83.400	5.613	13.331	325.710	-6.270	0.860	255.130	334.360
08/09/23 01:00:00	804.950	3.932	85.600	4.210	9.823	300.439	-5.740	0.880	250.920	331.630
08/09/23 02:00:00	805.050	3.906	85.800	4.210	11.226	335.537	-4.720	1.180	267.590	331.630
08/09/23 03:00:00	804.450	4.168	84.400	6.315	12.629	318.690	-5.630	0.630	274.740	332.130
08/09/23 04:00:00	804.450	4.272	83.800	3.508	13.331	331.325	-8.000	0.090	247.450	327.510
08/09/23 05:00:00	804.050	3.880	86.000	5.613	12.629	318.690	-6.890	0.080	249.160	327.250
08/09/23 06:00:00	803.950	3.722	86.300	2.105	7.016	325.710	-6.800	0.870	249.190	324.850
08/09/23 07:00:00	803.550	4.194	83.800	2.807	6.315	258.322	8.990	3.030	248.120	327.670
08/09/23 08:00:00	803.450	3.985	82.500	2.105	9.823	202.165	30.480	8.450	243.610	330.120
08/09/23 09:00:00	803.550	6.000	76.800	7.016	20.347	136.180	139.250	39.670	242.260	351.590
08/09/23 10:00:00	803.450	5.975	75.600	11.928	28.065	140.392	250.260	65.030	250.340	361.280
08/09/23 11:00:00	803.350	6.331	73.700	10.524	32.977	164.259	170.530	39.360	290.220	369.840
08/09/23 12:00:00	803.350	6.687	71.700	11.226	28.767	146.008	249.000	59.520	285.030	385.020
08/09/23 13:00:00	803.650	7.820	67.800	11.226	28.065	153.027	546.710	123.150	264.780	414.460
08/09/23 14:00:00	803.750	8.469	66.500	11.928	30.872	147.412	467.320	108.550	255.950	420.990
08/09/23 15:00:00	803.850	9.336	61.600	8.420	30.170	162.855	532.420	123.850	264.780	435.580
08/09/23 16:00:00	803.850	9.188	58.900	13.331	30.170	154.431	284.330	70.390	266.980	416.530
08/09/23 17:00:00	803.950	9.534	55.900	11.226	30.872	148.816	147.510	37.000	278.530	402.860
08/09/23 18:00:00	803.850	9.262	57.400	14.033	28.767	143.200	391.150	98.220	279.010	417.470
08/09/23 19:00:00	803.550	9.139	56.400	5.613	21.751	196.549	163.310	42.270	295.180	397.010
08/09/23 20:00:00	803.650	8.295	59.100	7.016	18.242	210.588	72.870	19.570	287.660	380.320
08/09/23 21:00:00	803.650	8.444	60.000	4.210	9.121	259.725	111.940	27.870	295.540	377.570
08/09/23 22:00:00	803.750	6.763	64.500	2.807	8.420	23.867	19.070	6.870	306.250	361.350
08/09/23 23:00:00	803.850	5.770	67.300	2.807	13.331	304.651	-2.500	0.180	317.310	351.800
08/10/23 00:00:00	803.950	5.591	67.900	4.911	11.226	258.322	-2.680	0.500	305.130	347.910
08/10/23 01:00:00	803.850	5.308	69.700	2.807	10.524	255.514	-2.720	0.360	311.260	346.750
08/10/23 02:00:00	803.950	4.011	76.200	4.210	12.629	255.514	-2.100	0.450	310.160	343.080
08/10/23 03:00:00	804.150	4.818	73.900	7.016	11.226	266.745	-1.440	0.290	321.780	345.400
08/10/23 04:00:00	804.150	4.584	74.600	2.807	7.718	320.094	-3.260	0.230	302.870	341.550
08/10/23 05:00:00	804.250	4.089	77.800	2.807	9.823	287.804	-7.930	0.300	250.910	329.260
08/10/23 06:00:00	804.350	3.985	78.500	2.105	7.718	328.518	-4.320	0.420	274.790	333.130
08/10/23 07:00:00	804.650	3.854	79.600	3.508	9.823	150.220	4.050	2.410	248.900	329.260
08/10/23 08:00:00	805.150	4.428	79.700	2.807	7.016	306.055	51.610	14.960	271.290	344.220
08/10/23 09:00:00	805.150	6.687	73.700	4.210	16.138	172.682	78.210	20.410	289.950	361.860
08/10/23 10:00:00	805.650	7.142	72.600	6.315	19.646	127.757	283.130	71.770	290.480	393.910
08/10/23 11:00:00	805.550	8.792	64.900	5.613	23.154	96.871	342.600	85.940	254.660	414.040
08/10/23 12:00:00	805.850	8.494	64.300	9.823	34.380	165.663	341.340	85.790	269.200	416.680
08/10/23 13:00:00	805.950	9.312	65.800	14.734	38.590	155.835	504.800	112.280	284.570	434.650
08/10/23 14:00:00	806.250	9.558	61.600	17.541	39.993	153.027	503.160	119.460	262.240	438.760
08/10/23 15:00:00	806.650	9.287	58.800	11.226	35.082	186.722	295.960	72.450	288.260	438.980
08/10/23 16:00:00	806.850	9.682	61.200	15.436	40.695	169.875	457.730	108.670	268.160	436.830
08/10/23 17:00:00	806.850	9.312	59.700	10.524	32.977	186.722	403.110	104.060	268.880	445.230
08/10/23 18:00:00	806.850	9.386	58.400	12.629	35.082	178.298	17.590	81.360	261.930	417.090
08/10/23 19:00:00	806.950	7.920	61.900	14.033	39.291	183.914	134.820	34.540	254.510	383.570
08/10/23 20:00:00	806.850	7.795	62.000	11.928	23.856	203.569	147.000	42.410	253.100	378.800
08/10/23 21:00:00	806.750	7.594	62.400	8.420	22.452	199.357	72.650	18.400	251.350	361.140
08/10/23 22:00:00	807.150	6.331	66.900	9.121	19.646	207.780	2.810	1.800	280.520	351.320
08/10/23 23:00:00	806.850	5.668	69.400	5.613	17.541	189.529	-7.000	0.220	250.330	341.620
08/11/23 00:00:00	807.050	5.616	70.500	7.016	23.856	178.298	-6.400	0.210	249.070	336.210
08/11/23 01:00:00	806.950	5.411	70.600	6.315	16.839	185.318	-5.740	0.040	264.750	337.760
08/11/23 02:00:00	807.250	4.584	74.300	3.508	12.629	193.741	-6.070	0.200	246.120	330.830
08/11/23 03:00:00	806.950	4.610	74.700	4.210	16.138	136.180	-7.180	0.020	246.150	329.140
08/11/23 04:00:00	807.450	4.011	75.200	4.210	18.944	174.086	-5.960	-0.310	249.430	326.570
08/11/23 05:00:00	807.350	4.558	71.600	2.807	10.524	221.820	-6.470	-0.130	252.850	326.470
08/11/23 06:00:00	807.450	4.324	72.700	4.210	17.541	182.510	-7.640	-0.030	253.390	323.710
08/11/23 07:00:00	807.350	4.428	73.100	4.210	13.331	209.184	19.290	6.140	260.570	330.510
08/11/23 08:00:00	807.250	4.454	76.600	5.613	17.541	124.949	69.680	20.720	270.570	343.250
08/11/23 09:00:00	807.750	4.636	73.500	4.210	16.839	221.820	80.890	23.930	248.230	350.190
08/11/23 10:00:00	807.650	5.308	70.400	2.807	7.016	300.439	98.230	23.900	250.090	362.690
08/11/23 11:00:00	807.850	6.306	68.200	4.911	24.557	287.804	317.680	82.330	243.850	397.270
08/11/23 12:00:00	807.950	7.745	61.200	8.420	27.364	182.510	462.720	115.470	280.540	419.700
08/11/23 13:00:00	808.250	7.845	59.200	9.121	29.469	176.894	468.960	102.660	246.860	444.350
08/11/23 14:00:00	808.550	8.444	56.100	11.226	28.767	182.510	501.260	119.080	252.100	444.030
08/11/23 15:00:00	808.650	8.817	55.100	13.331	32.977	174.086	492.990	119.590	256.130	448.670
08/11/23 16:00:00	808.850	9.114	54.200	12.629	31.573	183.914	437.620	110.840	254.040	449.100
08/11/23 17:00:00	808.850	8.519	54.600	14.033	28.065	183.914	380.080	98.970	258.500	435.070
08/11/23 18:00:00	808.450	9.163	56.900	12.629	26.662	176.894	367.900	94.100	287.170	428.810
08/11/23 19:00:00	808.450	8.270	56.800	11.226	28.767	182.510	235.270	65.490	260.900	404.650
08/11/23 20:00:00	808.250	7.368	58.700	11.928	28.065	189.529	140.600	40.370	248.650	377.810
08/11/23 21:00:00	808.650	6.458	60.700	9.823	24.557	190.933	71.960	18.340	249.640	358.190
08/11/23 22:00:00	808.450	5.205	64.500	9.121	32.275	203.569	-0.400	1.690	242.470	341.010
08/11/23 23:00:00	808.450	5.282	64.500	9.823	30.872	199.357	-6.980	0.460	248.550	336.150
08/12/23 00:00:00	808.350	5.179	65.700	7.718	19.646	202.165	-7.040	0.130	251.680	334.830
08/12/23 01:00:00	808.050	4.141	70.400	5.613	16.138	317.286	-4.610	0.220	261.200	330.750
08/12/23 02:00:00	807.850	3.564	76.000	7.016	15.436	219.012	-5.560	0.130	278.250	332.550
08/12/23 03:00:00	807.250	4.324	74.600	5.613	23.154	213.396	-3.100	0.350	299.310	338.140
08/12/23 04:00:00	806.950	4.220	77.000	7.718	21.751	178.298	-2.590	0.460	306.240	339.010
08/12/23 05:00:00	806.350	3.195	79.600	8.420	23.856	238.667	-2.680	0.450	296.500	334.570
08/12/23 06:00:00	805.650	2.823	83.000	2.105	9.823	346.769	-0.710	0.510	313.810	336.550
08/12/23 07:00:00	805.050	3.142	83.300	4.210	14.734	140.392	10.880	3.390	312.760	338.500
08/12/23 08:00:00	804.550	3.327	84.700	11.226	21.049	157.239	20.690	5.570	322.730	338.790
08/12/23 09:00:00	803.850	2.850	88.600	12.629	19.646	157.239	39.510	8.480	328.560	338.570
08/12/23 10:00:00	802.850	2.637	91.100	11.928	23.154	147.412	78.120	15.850	332.260	350.490
08/12/23 11:00:00	802.850	2.423	94.300	10.524	23.154	119.333	76.130	14.300	333.570	347.710
08/12/23 12:00:00	802.050	2.209	95.500	8.420	18.944	18.251	109.640	19.260	333.610	351.220
08/12/23 13:00:00	801.550	4.636	86.200	11.226	35.082	8.424	158.390	32.980	341.900	358.330
08/12/23 14:00:00	800.550	7.770	68.600	23.154	64.550	158.643	222.510	48.040	320.810	365.650
08/12/23 15:00:00	801.550	8.319	66.600	25.960	63.147	165.663	544.730	136.060	286.340	415.480
08/12/23 16:00:00	801.950	8.717	61.200	18.242	69.462	207.780	425.200	108.660	263.030	414.520
08/12/23 17:00:00	801.950	9.040	61.000	20.347	67.357	188.125	384.350	97.780	254.430	410.630
08/12/23 18:00:00	802.650	5.437	76.000	21.049	68.760	186.722	109.510	20.000	337.680	356.740
08/12/23 19:00:00	803.650	5.745	74.600	13.331	62.445	196.549	52.290	11.050	340.190	351.100
08/12/23 20:00:00	803.850	4.844	71.200	19.646	63.147	203.569	35.620	8.410	285.020	340.140
08/12/23 21:00:00	803.250	4.921	67.100	22.452	56.832	202.165	8.680	2.330	251.750	335.100
08/12/23 22:00:00	802.750	4.584	71.700	17.541	54.727	196.549	2.790	0.930	321.790	335.150
08/12/23 23:00:00	802.250	3.696	78.200	17.541	78.583	221.820	-0.040	3.210	318.520	332.550
08/13/23 00:00:00	803.350	4.662	64.700	22.452	81.389	231.647	-3.610	-0.220	282.920	329.670
08/13/23 01:00:00	804.050	3.696	75.100	17.541	58.937	237.263	-2.950	1.340	323.560	331.900
08/13/23 02:00:00	804.350	2.717	82.100	23.154	95.422	235.859	0.950	-0.080	324.880	327.210
08/13/23 03:00:00	804.350	2.343	84.400	21.751	92.616	174.086	0.220	-0.260	320.480	324.020
08/13/23 04:00:00	805.950	2.797	81.300	22.452	72.268	179.702	0.640	-0.790	323.560	325.390
08/13/23 05:00:00	805.850	2.503	82.400	18.944	65.252	206.376	-0.660	-0.130	323.790	324.940
08/13/23 06:00:00	806.450	2.423	83.400	11.928	47.711	213.396	-0.780	0.940	323.700	324.270
08/13/23 07:00:00	806.950	2.637	81.000	10.524	29.469	209.184	2.440	2.290	324.310	328.400
08/13/23 08:00:00	807.750	2.823	78.700	9.121	32.977	220.416	23.230	10.080	324.260	329.440
08/13/23 09:00:00	808.650	2.717	78.800	19.646	40.695	221.820	63.120	13.150	325.600	332.450
08/13/23 10:00:00	808.950	2.930	76.800	16.138	39.291	210.588	77.880	15.890	302.730	335.800
08/13/23 11:00:00	809.650	3.274	74.600	18.944	45.606	213.396	153.140	33.470	283.260	343.490
08/13/23 12:00:00	810.350	3.827	70.900	21.751	56.131	207.780	145.210	32.100	300.170	349.960
08/13/23 13:00:00	811.250	4.350	68.100	17.541	56.832	213.396	245.850	55.490	292.130	368.350
08/13/23 14:00:00	811.750	4.194	69.400	15.436	37.888	204.973	203.240	46.030	289.840	362.490
08/13/23 15:00:00	812.650	3.538	71.200	24.557	54.026	217.608	148.200	30.900	297.880	348.780
08/13/23 16:00:00	812.950	3.433	70.300	23.856	55.429	235.859	102.730	23.290	308.270	350.490
08/13/23 17:00:00	813.850	3.670	68.400	11.928	32.275	241.475	111.700	26.100	305.510	354.460
08/13/23 18:00:00	813.650	4.037	66.300	15.436	39.291	228.839	144.610	34.330	299.760	356.870
08/13/23 19:00:00	814.150	3.459	72.500	16.138	35.783	227.435	108.970	26.030	312.480	354.860
08/13/23 20:00:00	814.350	4.063	68.800	15.436	38.590	234.455	64.540	14.830	311.580	348.050
08/13/23 21:00:00	814.650	3.801	69.300	14.033	34.380	226.031	18.180	5.460	254.300	337.090
08/13/23 22:00:00	815.050	3.749	68.700	14.033	31.573	221.820	-0.440	1.470	257.300	331.930
08/13/23 23:00:00	815.650	3.880	68.200	18.242	48.413	226.031	-1.370	0.260	302.860	333.390
08/14/23 00:00:00	815.450	4.636	67.200	16.839	42.800	202.165	-2.860	0.100	309.260	336.320
08/14/23 01:00:00	816.150	3.775	72.300	17.541	39.291	214.800	-2.970	0.420	283.920	332.200
08/14/23 02:00:00	816.050	4.063	69.900	18.944	35.783	204.973	-5.910	0.330	257.270	328.550
08/14/23 03:00:00	816.550	4.037	70.800	18.242	36.485	196.549	-4.720	0.430	257.760	327.210
08/14/23 04:00:00	816.050	4.688	66.900	16.839	39.291	202.165	-6.580	-0.480	251.040	327.060
08/14/23 05:00:00	816.250	3.827	69.800	18.944	39.993	202.165	-7.150	0.380	239.350	325.050
08/14/23 06:00:00	816.750	3.722	70.600	16.138	29.469	190.933	-5.890	0.250	245.540	323.920
08/14/23 07:00:00	816.350	3.775	70.300	12.629	26.662	199.357	20.070	5.700	237.740	324.290
08/14/23 08:00:00	815.950	4.714	66.000	9.121	30.872	203.569	81.090	24.480	237.350	333.960
08/14/23 09:00:00	815.550	4.298	67.400	11.226	32.977	206.376	161.510	45.480	233.760	344.480
08/14/23 10:00:00	815.550	5.360	67.700	10.524	27.364	231.647	235.000	63.600	227.940	374.060
08/14/23 11:00:00	815.450	6.026	65.400	4.911	16.138	355.192	335.980	80.600	230.100	396.480
08/14/23 12:00:00	814.650	5.796	66.500	4.911	13.331	352.384	392.170	94.930	236.720	420.070
08/14/23 13:00:00	814.350	5.796	63.700	4.911	18.944	324.306	328.320	78.920	267.360	418.260
08/14/23 14:00:00	813.550	5.154	67.300	4.210	9.121	328.518	224.130	52.450	286.720	400.770
08/14/23 15:00:00	812.550	4.947	68.300	5.613	11.928	349.576	191.770	42.260	295.160	393.640
08/14/23 16:00:00	811.450	3.591	77.500	7.016	14.734	336.941	132.920	28.150	301.190	376.310
08/14/23 17:00:00	810.950	3.617	85.300	6.315	11.928	322.902	48.860	11.430	320.260	366.020
08/14/23 18:00:00	810.150	3.485	92.300	4.911	13.331	293.420	39.380	9.180	330.590	358.490
08/14/23 19:00:00	809.550	2.236	90.300	7.718	24.557	110.910	26.690	5.290	329.170	342.900
08/14/23 20:00:00	808.650	1.805	95.500	11.226	19.646	353.788	12.250	2.670	327.030	337.810
08/14/23 21:00:00	807.850	0.687	96.300	10.524	18.944	7.020	7.660	2.080	322.610	335.120
08/14/23 22:00:00	807.250	0.770	96.000	11.928	18.944	321.498	1.090	0.980	321.770	331.740
08/14/23 23:00:00	807.150	0.852	97.100	14.033	20.347	317.286	-0.840	0.720	322.460	330.560
08/15/23 00:00:00	807.150	0.715	97.500	11.226	17.541	321.498	-0.550	0.300	322.470	330.800
08/15/23 01:00:00	806.750	0.135	98.700	7.718	13.331	308.863	-0.800	0.350	316.270	323.780
08/15/23 02:00:00	806.650	-0.060	99.000	5.613	9.823	313.075	-0.620	0.350	318.360	326.080
08/15/23 03:00:00	807.250	0.356	99.100	2.105	8.420	112.314	-1.060	0.330	318.840	326.750
08/15/23 04:00:00	807.450	0.770	99.100	4.210	9.823	146.008	-1.730	0.420	320.460	329.280
08/15/23 05:00:00	807.550	2.074	92.100	7.718	17.541	158.643	-2.790	0.130	323.680	329.190
08/15/23 06:00:00	807.650	1.425	92.400	4.210	11.928	282.188	-1.730	0.450	314.240	329.280
08/15/23 07:00:00	808.450	2.343	86.900	3.508	8.420	265.341	4.160	1.120	316.430	331.800
08/15/23 08:00:00	808.450	1.751	89.900	2.807	7.718	329.922	25.030	5.410	314.090	335.350
08/15/23 09:00:00	809.450	2.744	87.500	4.210	11.226	227.435	69.810	15.090	311.740	342.210
08/15/23 10:00:00	809.850	2.797	87.800	4.210	13.331	78.620	109.950	24.860	272.760	346.350
08/15/23 11:00:00	809.850	5.514	80.600	4.911	15.436	200.761	186.610	42.640	313.580	373.730
08/15/23 12:00:00	809.950	7.569	74.400	2.105	7.016	345.365	344.970	75.490	268.770	405.960
08/15/23 13:00:00	810.550	6.306	72.600	3.508	9.823	311.671	494.300	121.630	266.770	429.770
08/15/23 14:00:00	810.450	8.095	66.500	4.911	9.823	283.592	472.280	125.710	265.310	445.820
08/15/23 15:00:00	810.550	8.494	64.200	7.016	21.751	233.051	308.850	72.490	290.110	424.640
08/15/23 16:00:00	810.150	9.682	62.500	6.315	24.557	256.918	417.180	107.800	270.050	439.750
08/15/23 17:00:00	810.350	8.070	62.300	13.331	41.396	176.894	215.020	53.070	276.010	405.230
08/15/23 18:00:00	810.550	6.864	64.700	9.121	27.364	206.376	94.090	23.820	258.140	377.000
08/15/23 19:00:00	810.350	6.357	66.700	11.226	35.783	214.800	245.230	66.700	258.650	375.600
08/15/23 20:00:00	809.150	6.000	68.600	25.960	49.114	217.608	57.120	13.990	311.320	356.230
08/15/23 21:00:00	809.750	6.204	67.500	26.662	54.727	197.953	6.070	2.540	276.870	349.360
08/15/23 22:00:00	809.050	5.872	69.900	16.839	43.501	197.953	-1.240	0.540	304.610	346.390
08/15/23 23:00:00	808.950	5.847	69.800	19.646	55.429	200.761	-2.520	-0.280	316.130	345.430
08/16/23 00:00:00	808.650	5.668	71.000	14.033	39.291	221.820	-1.570	-0.210	321.330	344.940
08/16/23 01:00:00	807.650	4.999	76.400	14.734	54.727	214.800	-2.080	-0.130	324.280	343.410
08/16/23 02:00:00	806.950	5.539	75.400	21.049	68.760	206.376	-0.040	2.030	315.770	339.810
08/16/23 03:00:00	806.150	5.076	75.800	21.049	79.285	224.627	-6.710	1.420	262.910	333.910
08/16/23 04:00:00	806.150	6.255	67.400	21.049	62.445	210.588	-5.560	0.010	296.430	338.790
08/16/23 05:00:00	804.850	5.411	70.400	17.541	63.849	203.569	-6.270	1.920	302.280	336.010
08/16/23 06:00:00	803.950	5.128	68.600	15.436	58.937	190.933	-3.260	0.490	276.370	332.960
08/16/23 07:00:00	804.750	4.402	71.700	21.751	49.816	185.318	3.060	1.540	289.020	332.640
08/16/23 08:00:00	804.450	4.402	74.700	17.541	36.485	195.145	67.710	18.390	299.280	337.170
08/16/23 09:00:00	803.950	4.141	78.700	12.629	35.082	188.125	60.510	14.100	309.670	340.620
08/16/23 10:00:00	804.250	5.539	75.600	21.751	44.203	193.741	230.990	59.040	256.290	358.000
08/16/23 11:00:00	804.150	5.102	74.300	18.944	50.518	189.529	94.420	20.790	330.770	353.890
08/16/23 12:00:00	804.450	6.864	66.700	23.856	52.622	188.125	408.010	95.540	246.870	385.250
08/16/23 13:00:00	805.150	6.560	68.300	23.856	52.622	185.318	361.980	87.020	259.670	395.220
08/16/23 14:00:00	805.550	6.484	67.200	21.049	44.203	193.741	275.960	70.700	302.080	401.220
08/16/23 15:00:00	804.750	6.585	63.400	21.751	57.534	195.145	455.540	117.060	248.180	403.110
08/16/23 16:00:00	805.650	4.011	76.800	23.154	79.285	179.702	214.000	50.290	319.320	364.360
08/16/23 17:00:00	805.550	5.282	65.800	15.436	49.816	207.780	407.720	101.570	288.200	396.470
08/16/23 18:00:00	805.750	2.797	77.100	11.226	32.977	213.396	84.650	19.440	319.250	352.920
08/16/23 19:00:00	805.450	2.770	75.200	9.823	31.573	209.184	49.530	13.660	302.690	345.120
08/16/23 20:00:00	806.150	1.805	81.300	18.242	44.905	231.647	41.460	8.200	302.940	330.200
08/16/23 21:00:00	806.250	2.664	70.900	11.928	42.098	200.761	20.710	5.440	271.180	331.360
08/16/23 22:00:00	806.150	2.047	70.900	40.695	69.462	178.298	-0.640	0.650	275.210	324.240
08/16/23 23:00:00	806.750	1.994	70.800	36.485	65.252	183.914	-6.000	-0.140	242.670	321.050
08/17/23 00:00:00	806.550	1.859	71.100	39.993	65.953	182.510	-2.920	-0.190	286.220	323.490
08/17/23 01:00:00	806.850	1.859	70.600	42.098	61.042	181.106	-1.970	-0.200	294.870	324.730
08/17/23 02:00:00	806.850	1.805	70.800	39.291	64.550	174.086	-2.460	0.030	292.780	324.530
08/17/23 03:00:00	807.350	2.155	68.100	32.275	61.042	164.259	-2.570	-0.520	295.020	325.320
08/17/23 04:00:00	807.950	1.643	73.200	18.242	45.606	162.855	-1.790	0.010	307.990	325.950
08/17/23 05:00:00	808.050	1.099	81.300	18.944	47.711	165.663	-1.150	-0.160	314.400	322.640
08/17/23 06:00:00	808.450	0.934	82.100	18.944	44.905	158.643	1.110	1.030	311.160	321.480
08/17/23 07:00:00	808.750	0.880	85.600	15.436	32.275	160.047	7.350	1.870	312.890	321.380
08/17/23 08:00:00	809.150	0.797	88.800	7.718	28.767	176.894	21.730	4.410	315.200	325.070
08/17/23 09:00:00	809.850	1.017	92.800	2.807	11.928	252.706	20.730	4.990	318.400	330.080
08/17/23 10:00:00	810.350	1.453	93.700	2.807	9.823	265.341	84.650	16.410	328.710	340.590
08/17/23 11:00:00	810.650	3.116	92.900	8.420	21.751	185.318	257.280	47.480	337.880	355.220
08/17/23 12:00:00	811.150	4.298	82.300	13.331	27.364	116.525	560.530	126.630	302.320	394.180
08/17/23 13:00:00	811.950	5.231	75.900	9.121	20.347	113.718	182.570	39.340	316.670	369.290
08/17/23 14:00:00	812.550	6.788	70.700	4.210	18.242	127.757	404.910	96.500	313.580	397.820
08/17/23 15:00:00	812.550	5.719	69.200	5.613	18.944	286.400	227.140	53.180	312.890	390.210
08/17/23 16:00:00	813.350	6.712	67.800	9.121	27.364	256.918	121.580	27.150	320.680	375.540
08/17/23 17:00:00	813.350	6.357	70.300	4.210	12.629	106.698	66.890	14.870	322.080	365.080
08/17/23 18:00:00	813.650	5.437	71.000	9.121	20.347	131.969	119.250	28.510	295.010	361.060
08/17/23 19:00:00	813.550	6.026	69.900	8.420	19.646	147.412	236.180	64.910	251.370	366.890
08/17/23 20:00:00	813.850	6.661	64.300	9.121	18.242	168.471	108.180	31.820	254.730	363.500
08/17/23 21:00:00	813.950	5.565	66.400	16.138	29.469	235.859	52.140	10.400	240.930	340.820
08/17/23 22:00:00	814.050	4.324	69.800	19.646	29.469	223.224	-3.430	0.950	238.070	331.330
08/17/23 23:00:00	814.350	4.115	68.600	17.541	28.767	216.204	-7.730	-0.110	236.730	326.340
08/18/23 00:00:00	814.650	3.985	66.800	7.718	24.557	219.012	-5.120	0.500	237.010	324.920
08/18/23 01:00:00	814.850	3.932	68.500	11.928	25.259	202.165	-4.080	0.850	237.050	321.510
