DataGarrison Station - ID 8388608
Time zone: UTC -420 minutes
Date_Time	Pressure_20290338_mbar	Temperature_20339014_°C	RH_20339014_%	Wind Speed_20339187_km/hr	Gust Speed_20339187_km/hr	Wind Direction_20339187_°	SW-IN_SDI_0_0_W/m^2	SW-OUT_SDI_0_1_W/m^2	LW-IN_SDI_0_2_W/m^2	LW-OUT_SDI_0_3_W/m^2	
04/11/24 02:00:00	803.150	-9.405	77.900	7.718	20.347	227.435	NaN	NaN	184.460	257.720
04/11/24 03:00:00	803.150	-9.576	76.400	14.734	23.856	226.031	NaN	NaN	183.330	258.540
04/11/24 04:00:00	803.350	-8.797	70.000	10.524	21.049	228.839	NaN	NaN	183.270	256.810
04/11/24 05:00:00	803.250	-10.058	66.100	7.718	30.170	223.224	NaN	0.000	182.280	258.970
04/11/24 06:00:00	803.150	-9.542	63.800	16.138	32.275	213.396	NaN	NaN	182.040	259.660
04/11/24 07:00:00	803.150	-9.100	60.400	14.033	27.364	224.627	NaN	0.000	182.170	257.390
04/11/24 08:00:00	803.250	-9.542	56.500	14.033	31.573	217.608	0.000	0.000	181.700	261.860
04/11/24 09:00:00	802.950	-10.969	63.900	21.751	32.977	221.820	0.000	0.000	180.450	265.470
04/11/24 10:00:00	802.350	-9.679	60.100	15.436	33.678	224.627	0.000	0.000	180.290	273.490
04/11/24 11:00:00	802.450	-8.132	58.600	15.436	26.662	230.243	0.000	0.000	181.150	287.810
04/11/24 12:00:00	801.850	-6.042	54.300	10.524	31.573	210.588	0.000	0.000	183.650	289.050
04/11/24 13:00:00	801.750	-6.262	54.800	14.734	41.396	188.125	0.000	0.000	189.940	296.420
04/11/24 14:00:00	801.550	-6.420	56.600	20.347	54.727	189.529	0.000	0.000	207.590	296.600
04/11/24 15:00:00	800.750	-6.168	58.300	32.977	64.550	186.722	0.000	0.000	225.490	292.190
04/11/24 16:00:00	800.550	-7.155	57.100	33.678	60.340	161.451	0.000	0.000	242.690	287.230
04/11/24 17:00:00	800.050	-6.994	53.300	37.888	75.075	174.086	0.000	0.000	251.820	286.330
04/11/24 18:00:00	799.350	-7.478	54.700	41.396	68.058	181.106	0.000	0.000	250.620	281.940
04/11/24 19:00:00	798.850	-7.869	53.900	39.993	70.163	183.914	0.000	0.000	225.940	279.120
04/11/24 20:00:00	798.750	-8.033	54.800	35.783	68.058	196.549	0.000	0.000	220.890	275.520
04/11/24 21:00:00	798.050	-7.869	49.600	37.888	70.865	182.510	0.000	0.000	226.110	273.710
04/11/24 22:00:00	797.950	-7.445	44.700	36.485	75.075	185.318	NaN	NaN	209.710	270.610
04/11/24 23:00:00	797.150	-9.508	55.700	19.646	46.308	206.376	NaN	0.000	186.870	264.190
04/12/24 00:00:00	796.850	-9.885	58.200	22.452	65.252	196.549	NaN	NaN	193.430	263.580
04/12/24 01:00:00	796.550	-10.406	57.500	33.678	82.091	188.125	NaN	NaN	185.260	261.630
04/12/24 02:00:00	797.050	-10.686	58.300	36.485	72.970	195.145	NaN	NaN	192.200	261.380
04/12/24 03:00:00	796.650	-11.541	59.000	34.380	70.163	200.761	NaN	0.000	191.760	258.550
04/12/24 04:00:00	797.250	-11.903	63.000	18.944	68.760	196.549	NaN	NaN	219.420	259.700
04/12/24 05:00:00	797.150	-11.397	59.000	16.138	44.905	178.298	NaN	NaN	188.440	257.260
04/12/24 06:00:00	796.750	-11.686	59.500	16.839	39.291	183.914	NaN	NaN	183.740	254.130
04/12/24 07:00:00	796.150	-11.650	58.700	14.734	40.695	223.224	NaN	0.000	173.610	253.510
04/12/24 08:00:00	795.250	-11.397	57.500	16.138	39.291	202.165	0.000	0.000	182.000	257.880
04/12/24 09:00:00	794.950	-10.898	57.200	11.928	58.236	183.914	0.000	0.000	182.940	262.520
04/12/24 10:00:00	794.950	-10.792	57.300	14.734	40.695	186.722	0.000	0.000	173.240	270.570
04/12/24 11:00:00	794.750	-10.058	56.800	15.436	43.501	192.337	0.000	0.000	174.580	280.560
04/12/24 12:00:00	794.650	-9.202	59.600	10.524	28.065	214.800	0.000	0.000	177.000	294.690
04/12/24 13:00:00	794.650	-8.797	55.700	13.331	44.203	182.510	0.000	0.000	184.170	298.440
04/12/24 14:00:00	794.850	-8.898	58.600	15.436	40.695	189.529	0.000	0.000	189.440	304.650
04/12/24 15:00:00	794.750	-8.231	58.600	14.734	28.767	189.529	0.000	0.000	192.710	301.800
04/12/24 16:00:00	794.550	-8.697	60.700	15.436	30.872	197.953	0.000	0.000	192.400	300.490
04/12/24 17:00:00	794.750	-8.497	60.200	22.452	42.098	193.741	0.000	0.000	199.710	289.460
04/12/24 18:00:00	794.850	-7.968	58.300	20.347	32.977	200.761	0.000	0.000	203.220	292.170
04/12/24 19:00:00	794.250	-7.869	60.000	16.138	32.275	196.549	0.000	0.000	218.410	287.230
04/12/24 20:00:00	794.050	-7.836	59.400	18.944	27.364	206.376	0.000	0.000	213.230	280.080
04/12/24 21:00:00	794.350	-7.935	58.400	20.347	30.170	211.992	0.000	0.000	231.060	277.060
04/12/24 22:00:00	794.950	-9.782	68.600	14.734	32.977	217.608	NaN	0.000	248.410	273.900
04/12/24 23:00:00	795.150	-9.235	68.900	6.315	16.839	196.549	NaN	NaN	242.080	272.200
04/13/24 00:00:00	794.950	-9.782	71.500	4.911	18.242	70.196	NaN	0.000	246.780	272.110
04/13/24 01:00:00	795.450	-9.782	80.000	2.105	9.121	327.114	NaN	0.000	252.830	273.700
04/13/24 02:00:00	795.950	-10.058	80.300	11.226	18.242	279.380	NaN	0.000	243.720	271.660
04/13/24 03:00:00	796.350	-9.816	83.400	7.718	16.138	242.878	0.000	0.000	255.690	273.850
04/13/24 04:00:00	796.350	-8.630	78.400	6.315	21.751	248.494	NaN	NaN	244.650	272.900
04/13/24 05:00:00	796.450	-8.297	69.900	12.629	23.856	210.588	NaN	NaN	214.050	268.910
04/13/24 06:00:00	796.950	-9.168	72.500	14.734	54.727	209.184	NaN	NaN	220.830	268.720
04/13/24 07:00:00	797.250	-8.831	70.900	17.541	37.187	192.337	0.000	0.000	235.990	271.110
04/13/24 08:00:00	797.350	-8.697	64.700	16.138	37.187	197.953	0.000	0.000	214.510	269.130
04/13/24 09:00:00	797.750	-8.530	64.200	15.436	35.082	209.184	0.000	0.000	201.680	274.270
04/13/24 10:00:00	797.850	-7.968	61.200	14.033	38.590	207.780	0.000	0.000	184.450	284.870
04/13/24 11:00:00	798.050	-8.066	60.800	10.524	28.767	189.529	0.000	0.000	180.730	290.070
04/13/24 12:00:00	798.750	-8.000	60.100	9.823	32.275	185.318	0.000	0.000	192.130	294.410
04/13/24 13:00:00	799.050	-7.836	60.200	10.524	25.259	186.722	0.000	0.000	186.930	304.360
04/13/24 14:00:00	799.350	-7.348	59.500	12.629	25.960	186.722	0.000	0.000	203.890	308.680
04/13/24 15:00:00	799.450	-6.420	57.900	11.928	36.485	169.875	0.000	0.000	197.910	308.970
04/13/24 16:00:00	799.750	-7.251	56.900	11.226	32.275	192.337	0.000	0.000	191.900	315.810
04/13/24 17:00:00	799.750	-7.219	57.200	12.629	30.872	207.780	0.000	0.000	188.520	309.910
04/13/24 18:00:00	799.650	-7.804	59.600	14.033	37.888	190.933	0.000	0.000	185.180	298.630
04/13/24 19:00:00	800.050	-7.738	57.700	9.823	28.767	195.145	0.000	0.000	183.420	291.710
04/13/24 20:00:00	800.050	-8.597	58.000	11.928	28.065	193.741	0.000	0.000	181.070	277.620
04/13/24 21:00:00	800.650	-9.405	59.700	13.331	25.259	199.357	0.000	0.000	178.430	266.630
04/13/24 22:00:00	801.150	-9.919	61.400	14.734	26.662	204.973	NaN	NaN	177.570	262.630
04/13/24 23:00:00	801.450	-10.058	61.800	14.033	28.065	200.761	NaN	NaN	187.000	261.510
04/14/24 00:00:00	801.550	-9.747	61.400	15.436	29.469	196.549	NaN	0.000	192.620	262.950
04/14/24 01:00:00	801.950	-9.644	61.300	10.524	19.646	192.337	NaN	NaN	188.570	260.620
04/14/24 02:00:00	802.050	-10.476	62.000	11.226	21.751	207.780	NaN	NaN	204.340	261.130
04/14/24 03:00:00	802.150	-10.406	63.100	19.646	35.783	207.780	NaN	0.000	234.860	267.000
04/14/24 04:00:00	802.550	-10.441	68.900	19.646	28.065	216.204	NaN	NaN	257.310	269.910
04/14/24 05:00:00	802.550	-11.147	81.400	16.138	25.259	217.608	NaN	0.000	264.000	270.230
04/14/24 06:00:00	803.050	-11.218	85.100	10.524	19.646	220.416	NaN	0.000	259.710	269.600
04/14/24 07:00:00	803.450	-11.613	88.500	0.702	4.210	65.984	0.000	0.000	265.960	269.390
04/14/24 08:00:00	803.550	-11.469	89.200	1.403	7.718	75.812	0.000	0.000	270.890	270.660
04/14/24 09:00:00	804.250	-10.406	87.900	4.911	15.436	217.608	0.000	0.000	249.570	273.040
04/14/24 10:00:00	804.550	-9.473	81.500	10.524	18.242	133.373	0.000	0.000	242.530	274.220
04/14/24 11:00:00	805.150	-8.932	72.400	9.823	20.347	155.835	0.000	0.000	248.700	283.120
04/14/24 12:00:00	805.850	-9.168	68.000	15.436	29.469	254.110	0.000	0.000	249.490	280.530
04/14/24 13:00:00	806.850	-8.099	68.000	11.928	27.364	259.725	0.000	0.000	247.030	296.290
04/14/24 14:00:00	807.250	-5.823	62.500	4.210	14.734	94.063	0.000	0.000	207.530	303.110
04/14/24 15:00:00	807.850	-7.968	68.200	7.718	19.646	113.718	0.000	0.000	194.050	296.170
04/14/24 16:00:00	808.950	-6.073	68.500	7.718	18.242	84.235	0.000	0.000	206.850	306.140
04/14/24 17:00:00	809.050	-6.579	66.900	9.121	16.839	96.871	0.000	0.000	199.130	299.210
04/14/24 18:00:00	809.750	-7.155	61.200	11.928	16.839	131.969	0.000	0.000	184.990	284.360
04/14/24 19:00:00	810.350	-8.132	59.000	11.226	18.242	168.471	0.000	0.000	182.820	277.590
04/14/24 20:00:00	810.750	-8.864	56.800	9.823	21.751	217.608	0.000	0.000	180.190	269.160
04/14/24 21:00:00	811.450	-9.782	58.000	14.734	22.452	223.224	0.000	0.000	177.680	260.950
04/14/24 22:00:00	812.350	-10.336	60.200	11.928	21.751	227.435	NaN	0.000	176.830	251.930
04/14/24 23:00:00	812.850	-10.934	63.600	2.807	9.823	124.949	NaN	NaN	178.350	249.310
04/15/24 00:00:00	813.150	-10.058	58.500	2.807	9.823	193.741	NaN	NaN	177.910	249.830
04/15/24 01:00:00	813.450	-10.686	59.500	9.121	18.944	211.992	NaN	NaN	177.380	248.790
04/15/24 02:00:00	813.950	-10.934	58.000	15.436	28.767	210.588	NaN	0.000	175.320	252.010
04/15/24 03:00:00	814.450	-10.863	57.300	14.734	26.662	206.376	NaN	NaN	173.230	251.310
04/15/24 04:00:00	815.050	-12.306	59.900	27.364	39.993	219.012	NaN	0.000	172.050	251.510
04/15/24 05:00:00	815.450	-11.722	60.100	11.226	28.065	207.780	NaN	0.000	173.470	247.390
04/15/24 06:00:00	815.450	-11.867	50.900	16.138	32.977	217.608	NaN	NaN	172.160	250.690
04/15/24 07:00:00	815.950	-11.722	55.000	12.629	23.856	211.992	NaN	0.000	171.930	245.840
04/15/24 08:00:00	816.450	-11.147	52.100	3.508	16.839	176.894	0.000	0.000	173.760	251.780
04/15/24 09:00:00	816.650	-10.162	49.000	12.629	30.872	199.357	0.000	0.000	171.860	261.230
04/15/24 10:00:00	817.150	-7.804	42.600	2.105	10.524	154.431	0.000	0.000	171.090	275.040
04/15/24 11:00:00	817.450	-9.473	39.900	9.121	25.960	204.973	0.000	0.000	175.230	282.560
04/15/24 12:00:00	817.550	-5.449	34.100	2.807	18.944	137.584	0.000	0.000	180.050	303.380
04/15/24 13:00:00	817.350	-5.141	35.300	2.105	7.718	172.682	0.000	0.000	185.780	310.490
04/15/24 14:00:00	817.850	-6.136	41.200	1.403	9.121	320.094	0.000	0.000	190.480	326.250
04/15/24 15:00:00	818.250	-5.511	36.600	4.210	9.823	219.012	0.000	0.000	192.620	328.910
04/15/24 16:00:00	818.250	-4.257	40.000	2.105	12.629	182.510	0.000	0.000	191.850	330.030
04/15/24 17:00:00	818.250	-6.294	33.500	6.315	16.839	280.784	0.000	0.000	190.660	322.710
04/15/24 18:00:00	818.250	-3.538	31.900	2.807	10.524	315.882	0.000	0.000	191.740	312.900
04/15/24 19:00:00	818.450	-4.227	37.800	4.911	11.226	342.557	0.000	0.000	189.040	302.590
04/15/24 20:00:00	818.450	-5.574	35.000	4.210	8.420	355.192	0.000	0.000	187.900	287.640
04/15/24 21:00:00	818.450	-5.698	34.100	3.508	14.033	346.769	0.000	0.000	185.390	276.700
04/15/24 22:00:00	818.550	-6.010	31.800	18.242	33.678	240.071	NaN	NaN	183.870	273.280
04/15/24 23:00:00	818.750	-7.348	35.900	21.751	37.888	226.031	NaN	NaN	183.290	270.240
04/16/24 00:00:00	819.050	-6.674	35.100	25.259	39.993	216.204	NaN	NaN	183.470	269.450
04/16/24 01:00:00	818.850	-7.026	35.200	22.452	37.888	213.396	NaN	NaN	184.610	268.040
04/16/24 02:00:00	819.050	-7.284	38.000	23.856	39.291	220.416	NaN	0.000	185.210	268.140
04/16/24 03:00:00	819.150	-6.738	35.400	16.839	29.469	219.012	NaN	NaN	184.690	265.380
04/16/24 04:00:00	818.950	-7.575	39.600	16.138	29.469	226.031	NaN	NaN	183.630	263.870
04/16/24 05:00:00	818.650	-7.413	39.400	12.629	30.170	226.031	NaN	NaN	183.810	264.790
04/16/24 06:00:00	818.850	-6.325	33.800	15.436	25.960	227.435	NaN	NaN	183.820	262.620
04/16/24 07:00:00	818.950	-4.895	30.700	11.928	28.767	223.224	NaN	0.000	185.780	266.860
04/16/24 08:00:00	818.950	-6.073	35.700	14.033	30.872	237.263	0.000	0.000	185.980	271.320
04/16/24 09:00:00	819.450	-5.636	35.600	14.033	29.469	221.820	0.000	0.000	184.210	278.520
04/16/24 10:00:00	819.450	-4.560	34.600	21.751	35.783	221.820	0.000	0.000	185.260	289.010
04/16/24 11:00:00	819.450	-2.712	30.600	14.033	32.275	202.165	0.000	0.000	186.440	305.830
04/16/24 12:00:00	819.450	-3.360	38.900	6.315	23.856	188.125	0.000	0.000	188.980	316.740
04/16/24 13:00:00	819.650	-0.088	32.300	4.911	21.049	138.988	0.000	0.000	195.030	338.480
04/16/24 14:00:00	819.650	-1.100	34.000	1.403	6.315	350.980	0.000	0.000	195.450	348.770
04/16/24 15:00:00	820.150	-3.777	45.700	4.911	12.629	4.212	0.000	0.000	196.480	340.620
04/16/24 16:00:00	820.050	-4.076	46.100	5.613	11.928	342.557	0.000	0.000	199.240	339.430
04/16/24 17:00:00	820.550	-2.305	39.000	4.911	10.524	353.788	0.000	0.000	197.520	340.370
04/16/24 18:00:00	820.550	-4.016	45.900	5.613	10.524	4.212	0.000	0.000	197.920	328.020
04/16/24 19:00:00	820.650	-2.596	45.700	5.613	13.331	328.518	0.000	0.000	199.630	316.570
04/16/24 20:00:00	820.550	-3.777	48.000	7.718	21.751	197.953	0.000	0.000	194.610	297.030
04/16/24 21:00:00	820.450	-3.212	35.700	16.839	31.573	224.627	0.000	0.000	189.400	286.860
04/16/24 22:00:00	821.050	-5.357	38.600	21.751	32.977	221.820	NaN	NaN	186.610	279.230
04/16/24 23:00:00	820.950	-4.834	39.800	8.420	23.154	193.741	NaN	0.000	188.410	275.030
04/17/24 00:00:00	821.150	-4.046	35.800	3.508	16.138	219.012	NaN	NaN	188.690	275.490
04/17/24 01:00:00	821.450	-4.590	34.000	14.734	24.557	226.031	NaN	0.000	187.480	276.590
04/17/24 02:00:00	821.550	-5.049	33.300	15.436	25.960	213.396	NaN	0.000	187.310	275.370
04/17/24 03:00:00	821.650	-4.197	31.200	11.928	21.751	221.820	NaN	0.000	187.770	273.720
04/17/24 04:00:00	821.350	-4.197	30.300	10.524	23.154	223.224	NaN	NaN	186.820	272.370
04/17/24 05:00:00	820.950	-4.257	30.000	15.436	25.960	213.396	NaN	0.000	187.540	273.710
04/17/24 06:00:00	820.850	-4.499	28.900	18.242	27.364	223.224	NaN	NaN	186.020	274.260
04/17/24 07:00:00	821.050	-4.499	28.800	22.452	32.275	230.243	0.000	0.000	185.580	274.900
04/17/24 08:00:00	821.350	-4.137	29.400	13.331	28.065	228.839	0.000	0.000	186.390	278.010
04/17/24 09:00:00	821.650	-3.926	30.500	6.315	23.154	202.165	0.000	0.000	185.410	288.060
04/17/24 10:00:00	821.750	-2.334	29.300	7.718	20.347	217.608	0.000	0.000	184.320	310.140
04/17/24 11:00:00	821.950	-0.620	29.300	3.508	16.138	216.204	0.000	0.000	184.660	324.970
04/17/24 12:00:00	822.050	1.561	30.500	2.807	13.331	240.071	0.000	0.000	185.980	340.100
04/17/24 13:00:00	822.250	-0.958	27.300	2.807	11.226	37.906	0.000	0.000	190.830	349.340
04/17/24 14:00:00	822.350	-1.958	31.700	3.508	9.823	297.631	0.000	0.000	195.410	349.510
04/17/24 15:00:00	822.150	-1.100	31.300	4.911	11.928	300.439	0.000	0.000	199.430	363.130
04/17/24 16:00:00	822.550	-1.756	37.100	5.613	16.138	334.133	0.000	0.000	203.390	357.710
04/17/24 17:00:00	822.650	-2.189	44.100	8.420	16.839	4.212	0.000	0.000	198.990	342.180
04/17/24 18:00:00	822.450	-2.160	40.900	6.315	17.541	353.788	0.000	0.000	199.410	327.520
04/17/24 19:00:00	822.550	-0.032	34.500	7.016	19.646	342.557	0.000	0.000	198.050	321.790
04/17/24 20:00:00	822.450	-2.830	36.700	4.911	16.138	304.651	0.000	0.000	194.710	300.810
04/17/24 21:00:00	822.850	-2.830	32.000	6.315	20.347	283.592	0.000	0.000	193.270	289.900
04/17/24 22:00:00	823.050	-3.956	34.100	4.911	15.436	306.055	NaN	0.000	189.490	282.210
04/17/24 23:00:00	822.950	-4.834	34.900	14.734	33.678	262.533	NaN	0.000	186.630	282.750
04/18/24 00:00:00	823.250	-5.574	36.900	12.629	34.380	273.765	NaN	0.000	185.860	277.780
04/18/24 01:00:00	822.950	-3.508	26.900	16.138	29.469	240.071	NaN	NaN	185.140	278.450
04/18/24 02:00:00	822.850	-4.743	29.900	15.436	34.380	255.514	NaN	NaN	185.000	277.350
04/18/24 03:00:00	822.750	-3.717	26.900	8.420	32.977	251.302	NaN	0.000	188.990	282.850
04/18/24 04:00:00	822.550	-2.654	23.000	27.364	45.606	220.416	NaN	0.000	188.680	283.860
04/18/24 05:00:00	822.350	-3.124	22.500	32.977	54.026	230.243	NaN	NaN	186.130	280.540
04/18/24 06:00:00	822.350	-1.900	19.400	32.977	52.622	224.627	NaN	NaN	185.770	280.750
04/18/24 07:00:00	822.550	-3.896	23.700	16.839	36.485	224.627	0.000	0.000	184.200	275.230
04/18/24 08:00:00	822.650	-3.627	23.900	9.121	26.662	277.976	0.000	0.000	183.280	277.610
04/18/24 09:00:00	822.750	-2.566	23.700	7.016	27.364	192.337	0.000	0.000	181.690	294.130
04/18/24 10:00:00	822.550	-2.771	23.700	8.420	20.347	235.859	0.000	0.000	181.230	311.910
04/18/24 11:00:00	822.550	-2.160	27.700	12.629	28.767	224.627	0.000	0.000	184.170	320.430
04/18/24 12:00:00	822.650	0.218	23.500	8.420	27.364	255.514	0.000	0.000	179.480	348.300
04/18/24 13:00:00	822.550	-0.958	21.500	4.210	11.226	324.306	0.000	0.000	187.180	353.490
04/18/24 14:00:00	822.350	1.398	20.500	4.210	10.524	272.361	0.000	0.000	195.890	372.760
04/18/24 15:00:00	822.550	0.989	25.000	4.911	16.138	252.706	0.000	0.000	200.520	375.210
04/18/24 16:00:00	822.350	1.044	28.100	3.508	13.331	322.902	0.000	0.000	198.850	373.320
04/18/24 17:00:00	822.450	-1.043	34.900	6.315	14.033	350.980	0.000	0.000	193.450	347.300
04/18/24 18:00:00	822.150	-1.100	32.200	4.911	14.033	329.922	0.000	0.000	191.930	338.310
04/18/24 19:00:00	821.650	-0.620	32.300	4.911	13.331	301.843	0.000	0.000	192.090	328.620
04/18/24 20:00:00	821.350	-0.451	27.500	4.210	13.331	283.592	0.000	0.000	191.230	310.010
04/18/24 21:00:00	821.450	-0.902	25.600	4.911	10.524	270.957	0.000	0.000	188.310	295.210
04/18/24 22:00:00	821.450	-1.699	21.100	8.420	16.839	241.475	NaN	0.000	184.690	286.420
04/18/24 23:00:00	821.250	-1.527	19.200	5.613	14.033	228.839	NaN	NaN	183.100	284.310
04/19/24 00:00:00	821.250	-1.242	16.500	8.420	23.856	226.031	NaN	0.000	183.470	283.600
04/19/24 01:00:00	820.850	-1.727	16.300	10.524	28.065	244.282	NaN	0.000	183.830	284.870
04/19/24 02:00:00	820.650	-1.785	16.100	7.016	20.347	230.243	NaN	NaN	184.640	280.920
04/19/24 03:00:00	820.650	-1.157	14.000	4.210	21.751	272.361	NaN	0.000	184.350	281.800
04/19/24 04:00:00	820.250	-1.384	13.800	3.508	18.242	297.631	NaN	NaN	184.350	278.430
04/19/24 05:00:00	820.250	-0.620	13.300	6.315	17.541	226.031	NaN	0.000	184.820	281.100
04/19/24 06:00:00	820.150	-1.356	15.100	10.524	27.364	233.051	NaN	0.000	184.080	280.220
04/19/24 07:00:00	820.050	-2.247	16.300	7.718	28.065	270.957	0.000	0.000	183.800	281.750
04/19/24 08:00:00	819.750	-0.648	14.500	15.436	25.259	223.224	0.000	0.000	187.890	290.560
04/19/24 09:00:00	819.350	-0.479	16.600	6.315	25.259	231.647	0.000	0.000	186.940	304.890
04/19/24 10:00:00	819.050	0.880	16.500	12.629	25.960	237.263	0.000	0.000	185.610	322.030
04/19/24 11:00:00	818.650	2.956	16.500	7.016	21.751	238.667	0.000	0.000	183.190	347.320
04/19/24 12:00:00	818.250	1.262	17.600	5.613	16.839	245.686	0.000	0.000	189.410	354.600
04/19/24 13:00:00	818.250	1.453	20.700	5.613	14.734	151.624	0.000	0.000	189.160	372.670
04/19/24 14:00:00	818.550	1.099	26.700	2.807	12.629	5.616	0.000	0.000	196.720	386.080
04/19/24 15:00:00	818.450	0.852	29.000	3.508	8.420	263.937	0.000	0.000	202.350	381.730
04/19/24 16:00:00	817.650	2.101	25.800	3.508	7.718	259.725	0.000	0.000	204.080	384.760
04/19/24 17:00:00	817.150	2.262	23.200	4.210	9.823	247.090	0.000	0.000	204.690	376.150
04/19/24 18:00:00	816.950	0.989	26.300	1.403	7.718	301.843	0.000	0.000	198.780	358.960
04/19/24 19:00:00	816.550	1.913	26.200	4.911	9.823	311.671	0.000	0.000	199.540	332.940
04/19/24 20:00:00	815.650	-0.591	26.300	4.911	16.138	228.839	0.000	0.000	196.200	313.210
04/19/24 21:00:00	815.450	-0.648	29.300	9.823	20.347	245.686	0.000	0.000	194.700	299.970
04/19/24 22:00:00	815.450	-2.015	30.800	4.210	10.524	209.184	NaN	0.000	190.680	290.020
04/19/24 23:00:00	814.850	-2.160	29.300	2.807	9.121	185.318	NaN	NaN	189.240	287.380
04/20/24 00:00:00	814.450	-2.683	29.600	4.210	9.823	217.608	NaN	NaN	188.840	285.640
04/20/24 01:00:00	814.150	-2.537	28.300	7.718	13.331	221.820	NaN	NaN	187.990	284.790
04/20/24 02:00:00	813.550	-3.183	27.800	5.613	14.734	220.416	NaN	0.000	186.700	284.690
04/20/24 03:00:00	813.150	-3.747	26.500	7.718	16.138	226.031	NaN	0.000	185.920	284.040
04/20/24 04:00:00	812.750	-3.094	24.400	8.420	23.154	221.820	NaN	0.000	185.280	281.560
04/20/24 05:00:00	812.050	-3.896	25.300	8.420	21.049	224.627	NaN	0.000	183.150	281.660
04/20/24 06:00:00	811.350	-4.378	26.300	17.541	29.469	224.627	NaN	0.000	183.590	281.190
04/20/24 07:00:00	810.850	-3.508	24.300	11.928	22.452	223.224	0.000	0.000	182.900	279.080
04/20/24 08:00:00	810.150	-4.227	25.700	9.823	21.751	223.224	0.000	0.000	182.670	287.850
04/20/24 09:00:00	810.150	-4.318	24.700	11.226	20.347	231.647	0.000	0.000	180.150	298.710
04/20/24 10:00:00	809.650	-3.242	24.700	7.718	18.944	219.012	0.000	0.000	177.370	319.970
04/20/24 11:00:00	809.350	0.495	26.000	8.420	16.138	203.569	0.000	0.000	179.960	346.940
04/20/24 12:00:00	809.150	0.051	23.800	2.807	11.928	234.455	0.000	0.000	181.510	367.350
04/20/24 13:00:00	808.850	1.180	27.900	1.403	7.016	286.400	0.000	0.000	186.040	385.090
04/20/24 14:00:00	808.250	1.643	21.500	1.403	5.613	280.784	0.000	0.000	193.250	396.600
04/20/24 15:00:00	807.850	0.301	23.200	0.702	4.911	227.435	0.000	0.000	202.000	396.300
04/20/24 16:00:00	807.450	1.289	21.300	2.807	8.420	200.761	0.000	0.000	205.330	395.440
04/20/24 17:00:00	807.050	1.994	22.500	2.105	6.315	178.298	0.000	0.000	205.150	383.970
04/20/24 18:00:00	806.450	0.135	29.300	3.508	12.629	199.357	0.000	0.000	203.470	354.850
04/20/24 19:00:00	805.950	0.356	30.400	4.210	14.033	214.800	0.000	0.000	204.570	343.290
04/20/24 20:00:00	805.850	-0.451	32.300	4.210	11.226	209.184	0.000	0.000	201.570	318.800
04/20/24 21:00:00	805.450	-1.043	33.000	6.315	10.524	240.071	0.000	0.000	198.390	302.220
04/20/24 22:00:00	805.650	-2.859	37.800	4.210	11.226	200.761	NaN	0.000	195.280	291.760
04/20/24 23:00:00	805.050	-2.625	37.200	7.016	17.541	226.031	NaN	NaN	194.230	289.870
